entry	class	subclass	SoundOverrideSubclass	name	displayid	Quality	Flags	FlagsExtra	BuyCount	BuyPrice	SellPrice	InventoryType	AllowableClass	AllowableRace	ItemLevel	RequiredLevel	RequiredSkill	RequiredSkillRank	requiredspell	requiredhonorrank	RequiredCityRank	RequiredReputationFaction	RequiredReputationRank	maxcount	stackable	ContainerSlots	StatsCount	stat_type1	stat_value1	stat_type2	stat_value2	stat_type3	stat_value3	stat_type4	stat_value4	stat_type5	stat_value5	stat_type6	stat_value6	stat_type7	stat_value7	stat_type8	stat_value8	stat_type9	stat_value9	stat_type10	stat_value10	ScalingStatDistribution	ScalingStatValue	dmg_min1	dmg_max1	dmg_type1	dmg_min2	dmg_max2	dmg_type2	armor	holy_res	fire_res	nature_res	frost_res	shadow_res	arcane_res	delay	ammo_type	RangedModRange	spellid_1	spelltrigger_1	spellcharges_1	spellppmRate_1	spellcooldown_1	spellcategory_1	spellcategorycooldown_1	spellid_2	spelltrigger_2	spellcharges_2	spellppmRate_2	spellcooldown_2	spellcategory_2	spellcategorycooldown_2	spellid_3	spelltrigger_3	spellcharges_3	spellppmRate_3	spellcooldown_3	spellcategory_3	spellcategorycooldown_3	spellid_4	spelltrigger_4	spellcharges_4	spellppmRate_4	spellcooldown_4	spellcategory_4	spellcategorycooldown_4	spellid_5	spelltrigger_5	spellcharges_5	spellppmRate_5	spellcooldown_5	spellcategory_5	spellcategorycooldown_5	bonding	description	PageText	LanguageID	PageMaterial	startquest	lockid	Material	sheath	RandomProperty	RandomSuffix	block	itemset	MaxDurability	area	Map	BagFamily	TotemCategory	socketColor_1	socketContent_1	socketColor_2	socketContent_2	socketColor_3	socketContent_3	socketBonus	GemProperties	RequiredDisenchantSkill	ArmorDamageModifier	duration	ItemLimitCategory	HolidayId	ScriptName	DisenchantID	FoodType	minMoneyLoot	maxMoneyLoot	flagsCustom	WDBVerified
41659	4	2	-1	Hateful Gladiator's Dragonhide Robes	55861	4	36864	0	1	0	0	20	1024	2147483647	200	80	0	0	0	0	0	0	0	0	1	0	5	38	90	3	73	7	103	32	44	35	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	120	0	0	0	0	2	0	4	0	0	0	3600	0	-1	0	0	0	0		0	0	0	0	0	12340
41660	4	2	-1	Deadly Gladiator's Dragonhide Robes	56420	4	36864	0	1	0	0	20	1024	2147483647	213	80	0	0	0	0	0	0	0	0	1	0	5	38	102	3	84	7	115	32	51	35	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	120	0	0	0	0	2	0	4	0	0	0	3600	0	-1	0	0	0	0		0	0	0	0	0	12340
41661	4	2	-1	Furious Gladiator's Dragonhide Robes	59442	4	36864	0	1	0	0	20	1024	2147483647	232	80	0	0	0	0	0	0	0	0	1	0	5	38	120	3	105	7	138	32	64	35	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	120	0	0	0	0	2	0	4	0	0	0	3600	0	-1	0	0	0	0		0	0	0	0	0	12340
41662	4	2	-1	Relentless Gladiator's Dragonhide Robes	61969	4	36864	0	1	0	0	20	1024	2147483647	251	80	0	0	0	0	0	0	0	0	1	0	5	38	145	3	128	7	164	32	80	35	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	120	0	0	0	0	2	0	4	0	0	0	3600	0	-1	0	0	0	0		0	0	0	0	0	12340
41664	4	2	-1	Savage Gladiator's Dragonhide Legguards	55874	3	36864	0	1	0	0	7	1024	2147483647	200	80	0	0	0	0	0	0	0	0	1	0	5	38	78	3	62	7	90	32	36	35	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	75	0	0	0	0	2	0	8	0	0	0	3355	0	-1	0	0	0	0		0	0	0	0	0	12340
41665	4	2	-1	Hateful Gladiator's Dragonhide Legguards	55872	4	36864	0	1	0	0	7	1024	2147483647	200	80	0	0	0	0	0	0	0	0	1	0	5	38	90	3	73	7	103	32	44	35	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	90	0	0	0	0	2	0	8	0	0	0	3355	0	-1	0	0	0	0		0	0	0	0	0	12340
41666	4	2	-1	Deadly Gladiator's Dragonhide Legguards	56419	4	36864	0	1	0	0	7	1024	2147483647	213	80	0	0	0	0	0	0	0	0	1	0	5	38	102	3	84	7	115	32	51	35	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	90	0	0	0	0	2	0	8	0	0	0	3355	0	-1	0	0	0	0		0	0	0	0	0	12340
41667	4	2	-1	Furious Gladiator's Dragonhide Legguards	59414	4	36864	0	1	0	0	7	1024	2147483647	232	80	0	0	0	0	0	0	0	0	1	0	5	38	120	3	105	7	138	32	64	35	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	90	0	0	0	0	2	0	8	0	0	0	3355	0	-1	0	0	0	0		0	0	0	0	0	12340
41668	4	2	-1	Relentless Gladiator's Dragonhide Legguards	60860	4	36864	0	1	0	0	7	1024	2147483647	251	80	0	0	0	0	0	0	0	0	1	0	5	38	145	3	128	7	164	32	80	35	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	90	0	0	0	0	2	0	8	0	0	0	3355	0	-1	0	0	0	0		0	0	0	0	0	12340
41670	4	2	-1	Hateful Gladiator's Leather Helm	55740	4	36864	0	1	0	0	1	8	-1	200	80	0	0	0	0	0	0	0	0	1	0	5	38	58	3	73	7	103	32	44	35	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	70	0	0	0	0	1	0	2	0	0	0	3314	0	-1	0	0	0	0		0	0	0	0	0	12340
41671	4	2	-1	Deadly Gladiator's Leather Helm	55432	4	36864	0	1	0	0	1	8	-1	213	80	0	0	0	0	0	0	0	0	1	0	5	38	70	3	84	7	115	32	51	35	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	70	0	0	0	0	1	0	2	0	0	0	3314	0	-1	0	0	0	0		0	0	0	0	0	12340
41672	4	2	-1	Furious Gladiator's Leather Helm	58798	4	36864	0	1	0	0	1	8	-1	232	80	0	0	0	0	0	0	0	0	1	0	5	38	120	3	105	7	138	32	64	35	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	70	0	0	0	0	1	0	2	0	0	0	3314	0	-1	0	0	0	0		0	0	0	0	0	12340
41673	4	2	-1	Relentless Gladiator's Leather Helm	62212	4	36864	0	1	0	0	1	8	-1	251	80	0	0	0	0	0	0	0	0	1	0	5	38	145	3	128	7	164	32	80	35	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	70	0	0	0	0	1	0	2	0	0	0	3314	0	-1	0	0	0	0		0	0	0	0	0	12340
41675	4	2	-1	Savage Gladiator's Dragonhide Helm	55399	3	36864	0	1	0	0	1	1024	2147483647	200	80	0	0	0	0	0	0	0	0	1	0	5	38	46	3	62	7	90	32	36	35	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	60	0	0	0	0	1	0	2	0	0	0	3314	0	-1	0	0	0	0		0	0	0	0	0	12340
41676	4	2	-1	Hateful Gladiator's Dragonhide Helm	55411	4	36864	0	1	0	0	1	1024	2147483647	200	80	0	0	0	0	0	0	0	0	1	0	5	38	58	3	73	7	103	32	44	35	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	70	0	0	0	0	1	0	2	0	0	0	3314	0	-1	0	0	0	0		0	0	0	0	0	12340
41677	4	2	-1	Deadly Gladiator's Dragonhide Helm	56417	4	36864	0	1	0	0	1	1024	2147483647	213	80	0	0	0	0	0	0	0	0	1	0	5	38	70	3	84	7	115	32	51	35	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	70	0	0	0	0	1	0	2	0	0	0	3314	0	-1	0	0	0	0		0	0	0	0	0	12340
41678	4	2	-1	Furious Gladiator's Dragonhide Helm	59411	4	36864	0	1	0	0	1	1024	2147483647	232	80	0	0	0	0	0	0	0	0	1	0	5	38	120	3	105	7	138	32	64	35	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	70	0	0	0	0	1	0	2	0	0	0	3314	0	-1	0	0	0	0		0	0	0	0	0	12340
41679	4	2	-1	Relentless Gladiator's Dragonhide Helm	60858	4	36864	0	1	0	0	1	1024	2147483647	251	80	0	0	0	0	0	0	0	0	1	0	5	38	145	3	128	7	164	32	80	35	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	70	0	0	0	0	1	0	2	0	0	0	3314	0	-1	0	0	0	0		0	0	0	0	0	12340
41681	4	2	-1	Hateful Gladiator's Leather Spaulders	55742	4	36864	0	1	0	0	3	8	-1	200	80	0	0	0	0	0	0	0	0	1	0	5	38	66	3	58	7	76	32	36	35	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	70	0	0	0	0	4	0	0	0	0	0	2952	0	-1	0	0	0	0		0	0	0	0	0	12340
41682	4	2	-1	Deadly Gladiator's Leather Spaulders	55439	4	36864	0	1	0	0	3	8	-1	213	80	0	0	0	0	0	0	0	0	1	0	5	38	76	3	67	7	85	32	42	35	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	70	0	0	0	0	4	0	0	0	0	0	2952	0	-1	0	0	0	0		0	0	0	0	0	12340
41683	4	2	-1	Furious Gladiator's Leather Spaulders	58800	4	36864	0	1	0	0	3	8	-1	232	80	0	0	0	0	0	0	0	0	1	0	5	38	90	3	82	7	102	32	51	35	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	70	0	0	0	0	4	0	0	0	0	0	2952	0	-1	0	0	0	0		0	0	0	0	0	12340
41684	4	2	-1	Relentless Gladiator's Leather Spaulders	60929	4	36864	0	1	0	0	3	8	-1	251	80	0	0	0	0	0	0	0	0	1	0	5	38	108	3	99	7	122	32	63	35	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	70	0	0	0	0	4	0	0	0	0	0	2952	0	-1	0	0	0	0		0	0	0	0	0	12340
41712	4	2	-1	Savage Gladiator's Dragonhide Spaulders	55404	3	36864	0	1	0	0	3	1024	2147483647	200	80	0	0	0	0	0	0	0	0	1	0	5	38	58	3	50	7	66	32	30	35	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	60	0	0	0	0	4	0	0	0	0	0	2952	0	-1	0	0	0	0		0	0	0	0	0	12340
41713	4	2	-1	Hateful Gladiator's Dragonhide Spaulders	55417	4	36864	0	1	0	0	3	1024	2147483647	200	80	0	0	0	0	0	0	0	0	1	0	5	38	66	3	58	7	76	32	36	35	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	70	0	0	0	0	4	0	0	0	0	0	2952	0	-1	0	0	0	0		0	0	0	0	0	12340
41714	4	2	-1	Deadly Gladiator's Dragonhide Spaulders	56421	4	36864	0	1	0	0	3	1024	2147483647	213	80	0	0	0	0	0	0	0	0	1	0	5	38	76	3	67	7	85	32	42	35	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	70	0	0	0	0	4	0	0	0	0	0	2952	0	-1	0	0	0	0		0	0	0	0	0	12340
41715	4	2	-1	Furious Gladiator's Dragonhide Spaulders	59046	4	36864	0	1	0	0	3	1024	2147483647	232	80	0	0	0	0	0	0	0	0	1	0	5	38	90	3	82	7	102	32	51	35	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	70	0	0	0	0	4	0	0	0	0	0	2952	0	-1	0	0	0	0		0	0	0	0	0	12340
41716	4	2	-1	Relentless Gladiator's Dragonhide Spaulders	61447	4	36864	0	1	0	0	3	1024	2147483647	251	80	0	0	0	0	0	0	0	0	1	0	5	38	108	3	99	7	122	32	63	35	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	70	0	0	0	0	4	0	0	0	0	0	2952	0	-1	0	0	0	0		0	0	0	0	0	12340
41765	4	2	-1	Hateful Gladiator's Leather Gloves	55866	4	36864	0	1	0	0	10	8	-1	200	80	0	0	0	0	0	0	0	0	1	0	5	38	66	3	58	7	76	32	27	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	61249	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	40	0	0	0	0	8	0	0	0	0	0	2874	0	-1	0	0	0	0		0	0	0	0	0	12340
41766	4	2	-1	Deadly Gladiator's Leather Gloves	55865	4	36864	0	1	0	0	10	8	-1	213	80	0	0	0	0	0	0	0	0	1	0	5	38	74	3	67	7	85	32	31	35	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	61249	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	40	0	0	0	0	8	0	0	0	0	0	2874	0	-1	0	0	0	0		0	0	0	0	0	12340
41767	4	2	-1	Furious Gladiator's Leather Gloves	61799	4	36864	0	1	0	0	10	8	-1	232	80	0	0	0	0	0	0	0	0	1	0	5	38	90	3	82	7	102	32	39	35	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	61249	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	40	0	0	0	0	8	0	0	0	0	0	2874	0	-1	0	0	0	0		0	0	0	0	0	12340
41768	4	2	-1	Relentless Gladiator's Leather Gloves	62211	4	36864	0	1	0	0	10	8	-1	251	80	0	0	0	0	0	0	0	0	1	0	5	38	108	3	99	7	122	32	63	35	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	61249	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	776	40	0	0	0	0	8	0	0	0	0	0	2874	0	-1	0	0	0	0		0	0	0	0	0	12340
41770	4	2	-1	Savage Gladiator's Dragonhide Gloves	55398	3	36864	0	1	0	0	10	1024	2147483647	200	80	0	0	0	0	0	0	0	0	1	0	5	38	58	3	50	7	66	32	22	35	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	61252	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	35	0	0	0	0	8	0	0	0	0	0	2874	0	-1	0	0	0	0		0	0	0	0	0	12340
41771	4	2	-1	Hateful Gladiator's Dragonhide Gloves	55397	4	36864	0	1	0	0	10	1024	2147483647	200	80	0	0	0	0	0	0	0	0	1	0	5	38	66	3	58	7	76	32	27	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	61252	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	40	0	0	0	0	8	0	0	0	0	0	2874	0	-1	0	0	0	0		0	0	0	0	0	12340
41772	4	2	-1	Deadly Gladiator's Dragonhide Gloves	56418	4	36864	0	1	0	0	10	1024	2147483647	213	80	0	0	0	0	0	0	0	0	1	0	5	38	74	3	67	7	85	32	31	35	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	61252	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	40	0	0	0	0	8	0	0	0	0	0	2874	0	-1	0	0	0	0		0	0	0	0	0	12340
41773	4	2	-1	Furious Gladiator's Dragonhide Gloves	59410	4	36864	0	1	0	0	10	1024	2147483647	232	80	0	0	0	0	0	0	0	0	1	0	5	38	90	3	82	7	102	32	39	35	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	61252	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	40	0	0	0	0	8	0	0	0	0	0	2874	0	-1	0	0	0	0		0	0	0	0	0	12340
41774	4	2	-1	Relentless Gladiator's Dragonhide Gloves	60856	4	36864	0	1	0	0	10	1024	2147483647	251	80	0	0	0	0	0	0	0	0	1	0	5	38	108	3	99	7	122	32	63	35	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	61252	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	775	40	0	0	0	0	8	0	0	0	0	0	2874	0	-1	0	0	0	0		0	0	0	0	0	12340
41847	4	1	-1	Savage Gladiator's Mooncloth Gloves	55541	3	36864	0	1	0	0	10	16	32767	200	80	0	0	0	0	0	0	0	0	1	0	5	45	59	7	66	5	28	6	22	35	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	44297	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	777	30	0	0	0	0	8	0	0	0	0	0	2890	0	-1	0	0	0	0		0	0	0	0	0	12340
41848	4	1	-1	Savage Gladiator's Mooncloth Hood	55545	3	36864	0	1	0	0	1	16	32767	200	80	0	0	0	0	0	0	0	0	1	0	5	45	73	7	88	5	39	6	36	35	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	777	50	0	0	0	0	1	0	2	0	0	0	3352	0	-1	0	0	0	0		0	0	0	0	0	12340
41849	4	1	-1	Savage Gladiator's Mooncloth Leggings	55539	3	36864	0	1	0	0	7	16	32767	200	80	0	0	0	0	0	0	0	0	1	0	5	45	73	7	88	5	39	6	36	35	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	777	65	0	0	0	0	2	0	8	0	0	0	2770	0	-1	0	0	0	0		0	0	0	0	0	12340
41850	4	1	-1	Savage Gladiator's Mooncloth Mantle	55549	3	36864	0	1	0	0	3	16	32767	200	80	0	0	0	0	0	0	0	0	1	0	5	45	59	7	66	5	28	6	31	35	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	777	50	0	0	0	0	4	0	0	0	0	0	2890	0	-1	0	0	0	0		0	0	0	0	0	12340
41851	4	1	-1	Savage Gladiator's Mooncloth Robe	55897	3	36864	0	1	0	0	20	16	32767	200	80	0	0	0	0	0	0	0	0	1	0	5	45	73	7	88	5	39	6	36	35	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	777	80	0	0	0	0	2	0	4	0	0	0	3600	0	-1	0	0	0	0		0	0	0	0	0	12340
